瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 鉴埃 浅加(m/s),乞闭 浅加(m/s),弥措 鉴埃 浅加 浅氢(deg)
992,窍后,2023-03-09,14.5,5.3,23.9,0,10.2,2,300.4
992,窍后,2023-03-10,13.3,1.4,24.1,0,7.3,1.4,205.4
992,窍后,2023-03-11,15.1,4.1,25,0,6.9,1.4,150.8
992,窍后,2023-03-12,9.4,1.7,18.3,7.5,12.5,2.7,299.5
992,窍后,2023-03-13,4.1,-.2,10.8,0,15.6,3,293.1
992,窍后,2023-03-14,8.6,-1.5,17.9,0,10.8,2.5,198.1
992,窍后,2023-03-15,12.4,.1,22.1,0,10.9,2.4,175.4
992,窍后,2023-03-16,9,3.4,15.1,0,9.2,2.1,344.9
992,窍后,2023-03-17,9.3,3.9,13.8,0,7.6,1.9,108.3
992,窍后,2023-03-18,10.8,5.4,18.3,0,9.3,1.6,337.7
992,窍后,2023-03-19,8.6,-.7,18.8,0,5.6,1,56.1
992,窍后,2023-03-20,10.4,-1.2,19.9,0,7.3,1.6,230.2
992,窍后,2023-03-21,13.8,5.6,23.8,0,6.9,1.2,118
992,窍后,2023-03-22,14.7,4.9,22.4,.5,5.4,1,230.6
992,窍后,2023-03-23,15.2,13.2,17.2,21,3.1,.4,35.8
992,窍后,2023-03-24,12.7,10,15.4,0,13.4,3.5,121.7
992,窍后,2023-03-25,10.5,8.5,12.6,0,6.2,1.7,82.4
992,窍后,2023-03-26,10.4,2.3,18.4,0,8,1.3,311.8
992,窍后,2023-03-27,7.5,.1,16,0,6,1.3,233.2
992,窍后,2023-03-28,9.5,-1.6,18.9,0,8.5,1,169.5
992,窍后,2023-03-29,11,.8,20.9,0,5.6,.8,347.7
992,窍后,2023-03-30,14.1,2.2,24,0,5.3,.8,196.8
992,窍后,2023-03-31,15.1,2.4,25.5,0,9.9,1.4,128.2
992,窍后,2023-04-01,14.7,3.4,24.5,0,10.6,2.2,114.7
992,窍后,2023-04-02,12.8,3.4,21.3,0,10.3,2.2,81.3
992,窍后,2023-04-03,12.7,2.1,21.1,0,10.8,2.6,120.6
992,窍后,2023-04-04,14.4,7.4,21.6,3,9.4,2,212.8
992,窍后,2023-04-05,16.1,13.6,17.8,5.5,10.7,3,208.7
992,窍后,2023-04-06,13,9.3,17.9,4,8.3,2.1,35
992,窍后,2023-04-07,11.4,5,18.8,3,10.5,2.6,299.4
992,窍后,2023-04-08,8.7,.2,16.5,0,14.4,3.2,314.9
992,窍后,2023-04-09,10.5,-1.1,21.1,0,7.1,1.2,243.5
992,窍后,2023-04-10,12.7,0,22.3,0,10.6,2.4,177.7
992,窍后,2023-04-11,16.7,6.6,23.1,0,11,3.6,213.5
992,窍后,2023-04-12,13.2,5.2,20.4,0,11.9,2.9,318.9
992,窍后,2023-04-13,13.9,.3,25.5,0,6.5,1.3,225.4
992,窍后,2023-04-14,14.2,5.5,19.5,.5,4.9,1.2,228.2
992,窍后,2023-04-15,12.3,5.7,18.2,2,12.1,.9,349.2
992,窍后,2023-04-16,10.9,4.2,19.8,0,8.4,1.5,237.6
992,窍后,2023-04-17,13.4,1.6,22,0,8,1.8,219.9
992,窍后,2023-04-18,16.2,12.6,22.2,.5,8.4,1.7,149.9
992,窍后,2023-04-19,18.2,12.5,24.5,0,7,2,189.9
992,窍后,2023-04-20,21.8,17.2,29.5,0,6.1,1.6,32.4
992,窍后,2023-04-21,16.4,12.7,21.2,0,11.9,3.7,115.1
992,窍后,2023-04-22,13.8,6.6,19.8,0,12.1,2.8,100
992,窍后,2023-04-23,13.3,6.7,19.3,0,9.3,2.3,116.8
992,窍后,2023-04-24,12.7,6.4,17.3,0,9.8,2.3,118.5
992,窍后,2023-04-25,8.6,5.5,10.1,6,3.6,.7,312.3
992,窍后,2023-04-26,11,4.2,20,0,10.8,2,330.1
992,窍后,2023-04-27,13.2,1.1,23.4,0,8.4,1.8,198.9
992,窍后,2023-04-28,16.6,5,25.5,0,8.9,2.4,172.2
992,窍后,2023-04-29,16,9.2,21.7,4.5,12.2,1.9,327
992,窍后,2023-04-30,14.2,5.1,23.5,0,11,2.1,314.8
992,窍后,2023-05-01,14.2,5.2,22.7,0,13,2.3,308
992,窍后,2023-05-02,15.8,3.3,25.9,0,7.9,1.5,246.6
992,窍后,2023-05-03,17.8,10.4,24.9,0,8.5,2.4,220.9
992,窍后,2023-05-04,17.9,12.8,22.1,.5,11.7,2.6,246.9
992,窍后,2023-05-05,19.2,16.6,21,46.5,8.7,1.8,165.9
992,窍后,2023-05-06,14.5,11.3,20.6,25.5,17.8,3.7,125.6
992,窍后,2023-05-07,11,7.4,13.1,3.5,4.8,1,35.5
992,窍后,2023-05-08,13.2,4.5,22.2,0,5.2,1.2,237
992,窍后,2023-05-09,15.7,4.3,26.9,0,7.5,1.2,284.6
992,窍后,2023-05-10,18.2,7.9,27.1,0,8.2,1.2,136.5
992,窍后,2023-05-11,17.7,8.4,24.8,0,8.5,2.2,116.7
992,窍后,2023-05-12,18.4,9.4,26.2,0,7.3,1.8,244.6
992,窍后,2023-05-13,18.4,13.6,23.9,0,7.1,1.7,198.2
992,窍后,2023-05-14,19.2,10.2,27.2,0,5.9,1.1,218.6
992,窍后,2023-05-15,20.4,10.4,28.2,0,7.4,1.7,206.7
992,窍后,2023-05-16,22.9,12.8,32.9,0,7.2,1.5,294.4
992,窍后,2023-05-17,22.7,13.2,31.4,0,9.8,2.6,162.8
992,窍后,2023-05-18,18.1,16,20.7,6,6.3,1.1,122
992,窍后,2023-05-19,18.5,15.1,22.9,0,5.2,1,83.8
992,窍后,2023-05-20,20.1,10.9,28.3,0,6.1,1.4,244.2
992,窍后,2023-05-21,21,13.9,30,0,7.2,1.6,34.9
992,窍后,2023-05-22,15.9,11.3,20.6,0,4.9,1,121.1
992,窍后,2023-05-23,18.1,10,27.2,0,10.9,1.7,106.5
992,窍后,2023-05-24,18.8,10.3,26.9,0,5.1,1.1,122.4
992,窍后,2023-05-25,21.1,14.4,28,0,9.1,2,180.9
992,窍后,2023-05-26,20.8,14.1,26.6,0,7.1,2,201.3
992,窍后,2023-05-27,22.7,18.4,27.5,0,8.6,2.3,243
992,窍后,2023-05-28,21.7,19.3,23.7,11,6,2.1,204.9
992,窍后,2023-05-29,20.7,19,22.5,89.5,7.5,1.2,156.3
992,窍后,2023-05-30,20,18,23.3,0,9.7,2.4,128.7
992,窍后,2023-05-31,20.7,14.2,27,0,7.6,1.9,132.3
992,窍后,2023-06-01,18.3,12.9,22.4,0,4.9,1.4,214.7
992,窍后,2023-06-02,23.1,17.5,29.9,1,8.9,1.8,273.9
992,窍后,2023-06-03,21.7,15.3,29,0,9.4,1.6,302.8
992,窍后,2023-06-04,21.8,14,29.6,0,10,1.5,339.4
992,窍后,2023-06-05,21.4,14.2,28,0,7.1,1.3,331.4
992,窍后,2023-06-06,22.2,15.6,29.1,0,6.9,1.3,194.9
992,窍后,2023-06-07,23,15.3,28.5,0,4.8,1.2,221.4
992,窍后,2023-06-08,23.4,18.1,29.1,0,9.7,2.5,154.6
992,窍后,2023-06-09,23.6,16.7,31.3,0,8.5,1.7,282.4
992,窍后,2023-06-10,24.3,18.4,31.3,0,11.1,2.2,246.7
992,窍后,2023-06-11,24.6,20.9,30.2,0,8.3,1.8,258.3
992,窍后,2023-06-12,23.5,18.8,30.4,.5,8.5,1.7,129.6
992,窍后,2023-06-13,22.9,18.2,29.6,0,7.5,1.5,202.7
992,窍后,2023-06-14,20.3,16.1,28.8,10,7.6,1,308.1
992,窍后,2023-06-15,21.3,16.2,28,0,5.3,1.2,178
992,窍后,2023-06-16,23.9,15.5,33,0,9,1,330.5
992,窍后,2023-06-17,25.8,17.1,34.3,0,7.9,1.3,286.4
992,窍后,2023-06-18,26.5,19.9,34.5,0,8.4,1.7,126.8
992,窍后,2023-06-19,24.6,17.7,31.6,0,9.2,2.6,128.1
992,窍后,2023-06-20,23.5,17.8,28.4,0,8.3,2.9,138
992,窍后,2023-06-21,21.4,19.1,24,8.5,5.7,1.2,122
992,窍后,2023-06-22,23.7,19.5,29.6,0,6.9,1.3,317.8
992,窍后,2023-06-23,24.4,17.4,32.5,0,8.3,1.5,169.4
992,窍后,2023-06-24,25,18.8,32.4,0,5.8,1.2,58.4
992,窍后,2023-06-25,23.6,18.6,30.1,1,8.6,1.6,186.3
992,窍后,2023-06-26,23.9,20.8,27.2,44,6.9,1.8,193
992,窍后,2023-06-27,27.6,23.7,32.7,21.5,9.8,3.3,194.1
992,窍后,2023-06-28,23.8,20.3,28.7,23.5,8.3,2.2,242.5
992,窍后,2023-06-29,25.3,23.6,28,8,8.8,2.5,208.6
992,窍后,2023-06-30,24.6,23.4,26.4,33.5,8.8,1.7,196.6
992,窍后,2023-07-01,26.7,22.3,33.1,0,5.8,1.3,215.2
992,窍后,2023-07-02,27.6,22.7,33.7,0,5.3,1.3,208.7
992,窍后,2023-07-03,27.3,21.8,33.1,0,6.1,1.4,130.4
992,窍后,2023-07-04,24.7,23.4,27.6,13.5,5.7,1.4,229.3
992,窍后,2023-07-05,26.5,21.2,31.5,13,12.9,2.4,320
992,窍后,2023-07-06,25.6,19,33.2,0,5.8,.9,211.4
992,窍后,2023-07-07,21.8,19.1,25,47.5,8,1.5,106.8
992,窍后,2023-07-08,23.4,19.6,27.1,0,4.3,1.1,119.9
992,窍后,2023-07-09,26.2,22.2,30.4,0,7.7,2,211.1
992,窍后,2023-07-10,28,24.2,32,0,9.2,2.5,174.9
992,窍后,2023-07-11,24.4,22.5,29.2,19.5,8.3,1.7,160.5
992,窍后,2023-07-12,26.6,22.7,31.8,5.5,8.1,1.8,245.4
992,窍后,2023-07-13,26.2,24.9,27.4,15,7.6,1.8,198.1
992,窍后,2023-07-14,25.5,24.8,26.6,55,9.2,3.2,179
992,窍后,2023-07-15,26.1,22.9,28.2,35,9.4,2,252.3
992,窍后,2023-07-16,24.1,22.2,26.1,7,4.9,1.2,203.4
992,窍后,2023-07-17,26.3,23,32.3,9.5,9.5,2.1,217.2
992,窍后,2023-07-18,23.4,22.3,25.6,98,5.4,.8,66.6
992,窍后,2023-07-19,26,21.7,32.2,.5,4.1,,160.9
992,窍后,2023-07-20,27.4,23,33.2,0,4.7,.8,328.5
992,窍后,2023-07-21,26.9,23,34,24,11,,123.3
992,窍后,2023-07-22,24.9,20.7,28.3,0,7.6,1.6,227.6
992,窍后,2023-07-23,26.9,23.6,29.5,1.5,8.8,2.8,196.9
992,窍后,2023-07-24,26.1,24.6,30,20.5,7,2.2,206.4
992,窍后,2023-07-25,26.3,23.4,32.3,7.5,12.2,1.6,202.8
992,窍后,2023-07-26,26.1,22.6,33.3,27,9.1,1.3,338.8
992,窍后,2023-07-27,26.6,22.4,33.8,0,3.6,.7,307.6
992,窍后,2023-07-28,28.2,23.2,34.9,0,5.7,,178.5
992,窍后,2023-07-29,28.8,23.2,35.8,0,4.9,,196.3
992,窍后,2023-07-30,28.5,23,35.2,0,7.7,1.4,231.3
992,窍后,2023-07-31,28.5,22.6,34.8,0,4.3,.8,133.2
992,窍后,2023-08-01,28.8,23.7,35,0,4.1,1,299.9
992,窍后,2023-08-02,28.5,22.3,36.7,0,3.9,.7,289.3
992,窍后,2023-08-03,29.7,24.3,36.4,0,6.7,1.2,247
992,窍后,2023-08-04,29.3,23.9,35.7,0,5,1.1,229.6
992,窍后,2023-08-05,30.1,23.5,37.2,0,5.7,1,343.7
992,窍后,2023-08-06,30.6,25.5,36.6,0,10,1.8,130.9
992,窍后,2023-08-07,28.4,24.3,35.9,17,10.8,1.6,56.6
992,窍后,2023-08-08,28.6,24.2,33.9,0,9.1,1.8,131.5
992,窍后,2023-08-09,25.6,24.2,27.6,40,4.7,.7,38.6
992,窍后,2023-08-10,23.7,21.8,25.4,158,11.6,2.9,166
992,窍后,2023-08-11,27.1,22.6,32.9,0,9.1,3,181.1
992,窍后,2023-08-12,26.2,22.2,32.7,0,5.3,1,318.2
992,窍后,2023-08-13,26.9,21,33.4,0,7.9,1.2,131.6
992,窍后,2023-08-14,27.5,23,33,0,8.7,1.8,115.8
992,窍后,2023-08-15,27.8,22.1,33.7,0,5.7,1.2,208.5
992,窍后,2023-08-16,27.8,24.3,33.7,1,6,1.2,240.7
992,窍后,2023-08-17,25.7,23.2,29.8,4,6.1,1.1,137.5
992,窍后,2023-08-18,25.4,22.3,30.1,16.5,3.3,.7,295.3
992,窍后,2023-08-19,27.3,23.7,33.4,0,6.9,.7,177.4
992,窍后,2023-08-20,27.7,24.4,35,.5,6.6,.8,308.6
992,窍后,2023-08-21,29,24.2,34.3,0,7.8,1.8,212
992,窍后,2023-08-22,28.4,23.3,34.4,0,8.8,2.3,228.6
992,窍后,2023-08-23,28.3,23,34.6,10.5,8.4,2,156.5
992,窍后,2023-08-24,25.5,23.7,29.9,33,7.1,2.5,130.3
992,窍后,2023-08-25,26.2,21.8,32.3,0,5.2,1,303.9
992,窍后,2023-08-26,25.5,20.4,32.9,0,6.2,.8,138.2
992,窍后,2023-08-27,25.3,20.7,32.5,6.5,11.4,1.5,105.3
992,窍后,2023-08-28,25.5,22,28.6,0,8.4,1.9,117.6
992,窍后,2023-08-29,26.3,23.6,28.3,2.5,7.6,2.1,189.8
992,窍后,2023-08-30,24.4,21.6,26.4,101.5,9.4,.9,312.2
992,窍后,2023-08-31,24.1,21.1,29.1,27.5,4.2,.9,341.8
992,窍后,2023-09-01,24.4,21.1,30,0,5.1,1,335.5
992,窍后,2023-09-02,23.6,19.4,30.1,16,8.5,1.2,167.3
992,窍后,2023-09-03,26.1,22.3,31.7,.5,4.7,.9,105.8
992,窍后,2023-09-04,26.6,22.5,32,0,7.3,1.5,124.5
992,窍后,2023-09-05,25.8,21.1,32,0,5.7,1.2,333.9
992,窍后,2023-09-06,24.7,18.7,31.9,0,7,1.3,123.6
992,窍后,2023-09-07,22.8,15.8,30.5,0,7.3,1.3,135.1
992,窍后,2023-09-08,23,16.2,30,0,8,1.3,151.4
992,窍后,2023-09-09,22.9,16.1,31,0,4.3,.9,236.1
992,窍后,2023-09-10,24.1,17.3,31,0,5.7,1.1,119.2
992,窍后,2023-09-11,25,19.5,32,0,4.2,.8,295.9
992,窍后,2023-09-12,25.3,21.3,30.9,0,4.5,.8,175
992,窍后,2023-09-13,24.4,22,27.6,1.5,4.8,.7,125.3
992,窍后,2023-09-14,22.8,21.6,25.3,12.5,5.4,1.1,71.6
992,窍后,2023-09-15,22.3,21.5,23.5,27.5,5,.5,281.1
992,窍后,2023-09-16,23.2,22.2,25.7,28,5.2,.6,59.6
992,窍后,2023-09-17,25,22.6,29.1,5.5,5.1,1,247.4
992,窍后,2023-09-18,25.3,22.3,31.7,1.5,8,1.2,281.6
992,窍后,2023-09-19,24.4,21.2,29.9,0,6.1,.8,316.2
992,窍后,2023-09-20,21.9,20.7,25.1,45,9.6,1.4,145.4
992,窍后,2023-09-21,19.4,18,21.4,26,6.3,1,130.7
992,窍后,2023-09-22,20.4,16.2,26.5,0,4.9,.8,212.6
992,窍后,2023-09-23,18.9,14.1,26.2,0,5.1,.9,123.7
992,窍后,2023-09-24,19.7,13.5,26.4,0,8.4,1.3,78.1
992,窍后,2023-09-25,21.3,16.9,26.3,1.5,7.2,1.4,65.3
992,窍后,2023-09-26,20.7,19.9,21.7,24.5,3.6,.5,57.5
992,窍后,2023-09-27,22.6,19.8,27.5,0,3.2,.5,312.1
992,窍后,2023-09-28,22.1,17.1,28.8,0,6.4,1.2,38.8
992,窍后,2023-09-29,20,15.6,26.6,0,3.7,.6,338.8
992,窍后,2023-09-30,18.3,14.6,25.2,4.5,5.9,1,291.7
992,窍后,2023-10-01,17.3,10.4,24.7,0,7.2,1.3,340.6
992,窍后,2023-10-02,15.8,9.1,24.7,0,6.9,.9,35.6
992,窍后,2023-10-03,14.5,9.9,19.7,0,2.9,.5,311.2
992,窍后,2023-10-04,17.8,12.1,25.4,0,5.5,1,313.3
992,窍后,2023-10-05,15.5,10.3,21,0,11.1,2.9,328.9
992,窍后,2023-10-06,14.5,8.3,22.9,0,5,.8,347.3
992,窍后,2023-10-07,16.5,9.8,22.5,0,5.7,.9,128.7
992,窍后,2023-10-08,16.6,13.3,22.3,0,6.5,.9,81.1
992,窍后,2023-10-09,17.4,13.7,23.3,0,4.2,.7,304
992,窍后,2023-10-10,16.7,10.2,24,0,5.9,1,35
992,窍后,2023-10-11,15.1,8.6,23.7,0,4.5,.8,347.6
992,窍后,2023-10-12,14.7,6.9,24.3,0,4.8,.7,310.3
992,窍后,2023-10-13,16.3,10.8,23.8,0,8.4,.6,102.2
992,窍后,2023-10-14,15.8,11.1,23.1,0,4.4,.7,35.7
992,窍后,2023-10-15,14.7,8.9,22.7,0,9.5,1.3,287.4
992,窍后,2023-10-16,13.7,7.8,22.5,0,7.6,1.1,293.8
992,窍后,2023-10-17,12.1,4.6,22.4,0,5.5,.8,54.8
992,窍后,2023-10-18,12.7,3.6,24,0,5.6,.9,182.7
992,窍后,2023-10-19,14.9,7.7,21.9,1,8,.8,33
992,窍后,2023-10-20,13.2,8.6,18.2,4.5,15.9,3,324.4
992,窍后,2023-10-21,9.5,1.7,18.6,0,9.7,1.4,321.1
992,窍后,2023-10-22,10.4,1.9,20.3,0,6.9,.8,318.4
992,窍后,2023-10-23,12.1,4.7,21.9,0,5.1,.6,315.5
992,窍后,2023-10-24,12.7,6.4,22.4,0,4.6,.5,306.8
992,窍后,2023-10-25,13.6,6.9,23.6,0,4.2,.4,305.2
992,窍后,2023-10-26,14,7.4,23.7,0,5.4,.7,309.5
992,窍后,2023-10-27,13.4,8.5,20.6,0,7.3,1.3,351.6
992,窍后,2023-10-28,12,5.4,21.3,0,5.1,.6,338.7
992,窍后,2023-10-29,12.2,5.6,21,0,5.1,.6,123.3
992,窍后,2023-10-30,12.1,5.3,22.5,0,3.8,.5,45
992,窍后,2023-10-31,12.1,4.8,24.2,0,3.3,.5,242.2
992,窍后,2023-11-01,13.7,4.3,24.4,0,5.8,.9,199.4
992,窍后,2023-11-02,15.6,10.2,26.9,0,4.4,.6,239.6
992,窍后,2023-11-03,16.8,8.9,26.4,0,6.3,1,150.3
992,窍后,2023-11-04,18.3,11.9,24.8,0,8.3,1.8,123.9
992,窍后,2023-11-05,19.8,14.9,24,2.5,7.5,1.5,141.5
992,窍后,2023-11-06,18.1,12.1,22.2,2.5,12.9,3.7,190.1
992,窍后,2023-11-07,10.2,2.6,15.9,0,13,2.9,261.8
992,窍后,2023-11-08,7.1,-.9,17.8,0,4.1,.6,180.1
992,窍后,2023-11-09,12.1,2.2,20.2,2.5,5.2,.9,241.4
992,窍后,2023-11-10,8.4,0,14.5,13.5,7.1,1.8,349.2
992,窍后,2023-11-11,3.9,-1.6,9.5,0,5.1,1.2,322.1
992,窍后,2023-11-12,3.5,-.9,8.8,0,10.3,2.2,348.3
992,窍后,2023-11-13,2.4,-3.4,10,0,7.8,1.5,347.2
992,窍后,2023-11-14,3.9,-3.6,12.9,0,7.2,1.1,339.9
992,窍后,2023-11-15,4.8,-2.1,14.6,0,5.9,.7,47.4
992,窍后,2023-11-16,4.5,-.2,8.3,9,3.2,.6,240.5
992,窍后,2023-11-17,5,.3,10.5,.5,9.8,2.1,291.6
992,窍后,2023-11-18,2.2,-1.9,8,1,12,2.8,324.1
992,窍后,2023-11-19,6.3,-2.9,14.8,0,11.1,1.2,327.4
992,窍后,2023-11-20,6.1,-1.1,14.4,0,6.3,1,341.7
992,窍后,2023-11-21,4.3,-3.5,16.4,0,3.2,.4,281.7
992,窍后,2023-11-22,6.4,-2.1,18,0,5.3,.7,216.2
992,窍后,2023-11-23,12.2,4.5,21.7,0,14.9,1.8,316.9
992,窍后,2023-11-24,3.4,-1,8.6,0,14.3,4.3,316.2
992,窍后,2023-11-25,-1.1,-5.9,6.9,0,6.1,.9,34.2
992,窍后,2023-11-26,3.1,-5.4,10.2,0,5.6,.5,40
992,窍后,2023-11-27,6.1,1.8,13.5,.5,4.3,.6,49.6
992,窍后,2023-11-28,3.4,-2.4,9.3,0,10.6,2,305.5
992,窍后,2023-11-29,3.1,-2.7,7.4,0,9.7,1.2,325.7
992,窍后,2023-11-30,-.4,-3,3.4,0,12.4,3.2,316.9
992,窍后,2023-12-01,-.4,-6,5.1,0,12.9,2.2,312.8
992,窍后,2023-12-02,1.3,-7.1,9.6,0,9.6,.9,257.6
992,窍后,2023-12-03,2,-3.9,10.3,0,5,1,33.4
992,窍后,2023-12-04,1.4,-7,11.5,0,3.4,.4,291.2
992,窍后,2023-12-05,2.8,-3.9,12.6,0,4.7,.6,325.4
992,窍后,2023-12-06,3.9,-4.6,12.7,1,8,1,203.1
992,窍后,2023-12-07,5.7,-1.3,12.9,0,12.4,1.7,324.4
992,窍后,2023-12-08,9.1,-2.8,19,0,11.1,1.7,223.3
992,窍后,2023-12-09,11.5,5,19.3,0,9.8,1.5,192.1
992,窍后,2023-12-10,10.5,3.3,18.3,0,9.4,1.5,107.2
992,窍后,2023-12-11,10.9,8.2,13.6,40.5,7,.7,66.6
992,窍后,2023-12-12,8.2,5,11.2,3.5,3.6,.7,5.9
992,窍后,2023-12-13,6,-.5,13.2,0,4.4,.7,207.2
992,窍后,2023-12-14,7.6,4.7,9.1,27.5,3.1,.5,75.7
992,窍后,2023-12-15,9.1,7.5,11.4,30.5,6.7,1.2,132.1
992,窍后,2023-12-16,2,-3.6,7.9,0,14.4,3.8,289.1
992,窍后,2023-12-17,-5.8,-8.7,-2.2,0,12.7,3.5,308.7
992,窍后,2023-12-18,-3.9,-9.2,-.3,0,6.3,.9,282.1
992,窍后,2023-12-19,-1.1,-4.9,3,0,4.3,.7,306
992,窍后,2023-12-20,-2.8,-6.9,.3,0,11,2.9,344.6
992,窍后,2023-12-21,-7.2,-10.1,-3.5,0,12.2,2.8,318.1
992,窍后,2023-12-22,-6.9,-11.1,-2.9,0,14.1,3,320
992,窍后,2023-12-23,-5.7,-11.3,2.1,0,4.8,.5,329.1
992,窍后,2023-12-24,-3.1,-8.1,3.9,0,5.5,.4,323.4
992,窍后,2023-12-25,-1.6,-6,5.6,0,7,.6,315.1
992,窍后,2023-12-26,-.4,-7.9,9.5,0,4.8,.4,317.6
992,窍后,2023-12-27,1.8,-3.5,10.5,0,2.7,,35.6
992,窍后,2023-12-28,1,-5.6,9.7,0,6.2,,35.4
992,窍后,2023-12-29,.3,-5.8,8.9,0,2.7,.4,289.7
992,窍后,2023-12-30,.9,-5.5,6.4,1,2.7,.5,341
992,窍后,2023-12-31,3.6,-.5,7.8,1.5,12.7,1.5,330.5
992,窍后,2024-01-01,2.6,-4,10.1,0,3.9,.6,116
992,窍后,2024-01-02,4.7,.1,9.8,0,5.4,.9,35.5
992,窍后,2024-01-03,3.1,.1,7,4,8.3,1.7,311.7
992,窍后,2024-01-04,-.1,-5,8.6,0,4.1,.6,320.8
992,窍后,2024-01-05,1.2,-6.4,11.8,0,2.8,.4,342.1
992,窍后,2024-01-06,.5,-4.5,8.4,0,7.3,1.1,317.8
992,窍后,2024-01-07,-.4,-3.4,2.2,0,13.3,3.4,331
992,窍后,2024-01-08,-4.2,-10.4,4.4,0,4.8,.7,60.3
992,窍后,2024-01-09,-1.4,-8,5,0,4.9,.6,239.3
992,窍后,2024-01-10,.8,-2.7,6.5,0,5,1,325.7
992,窍后,2024-01-11,-1,-6.3,6.3,0,6.1,1.2,33.2
992,窍后,2024-01-12,1,-4.9,10,0,6.6,1.1,336
992,窍后,2024-01-13,.9,-5.4,7.8,0,8,1.3,288.1
992,窍后,2024-01-14,3,-7.6,14.4,.5,7.4,1.1,308.4
992,窍后,2024-01-15,.1,-5.7,6.1,0,5.9,1.9,321.5
992,窍后,2024-01-16,-1.4,-8,7.3,0,3.4,.6,253.9
992,窍后,2024-01-17,1.1,-4.9,4.9,.5,2.8,.5,269.6
992,窍后,2024-01-18,5.2,2.4,7.8,0,6.9,.8,135.6
992,窍后,2024-01-19,6.2,4.6,7.7,0,7.4,2,122.7
992,窍后,2024-01-20,4.2,3.1,5.5,16,2.9,.7,35.7
992,窍后,2024-01-21,5.1,2.2,8.1,.5,4.4,.9,36.5
992,窍后,2024-01-22,-2,-6.8,3.7,0,13.5,3.6,311.2
992,窍后,2024-01-23,-6.7,-10.2,-2.4,0,13.9,3.1,251.6
992,窍后,2024-01-24,-5,-8.4,-.1,0,12.3,3.6,281.4
992,窍后,2024-01-25,-3.1,-10.6,3.5,0,8.2,2.1,265.9
992,窍后,2024-01-26,-1.3,-8.7,7,0,5.8,1.3,351.7
992,窍后,2024-01-27,.1,-7.4,9.1,0,5.1,1.1,37
992,窍后,2024-01-28,-.2,-5.4,6.5,0,8,1.3,312.8
992,窍后,2024-01-29,-2,-8,6.6,0,5.4,.9,334.6
992,窍后,2024-01-30,-.1,-8.5,10.1,0,3,.5,237.4
992,窍后,2024-01-31,6.3,.5,14.4,0,3,.6,37.2
992,窍后,2024-02-01,6.9,4,10,0,8.4,2.1,74.4
992,窍后,2024-02-02,5.8,3.2,10.3,0,8.4,1.7,121
992,窍后,2024-02-03,5.6,2.7,9.1,2.5,5.2,1.2,51.8
992,窍后,2024-02-04,5.9,3.6,9.3,3,9.4,1.4,63.8
992,窍后,2024-02-05,4.2,2.4,5.9,15.5,4.7,.9,50
992,窍后,2024-02-06,3.1,1.5,5.3,0,3.8,.9,125
992,窍后,2024-02-07,1.7,-1.8,7.1,0,7.6,1.1,272.7
992,窍后,2024-02-08,.5,-5.1,8.2,0,4.8,.7,67.1
992,窍后,2024-02-09,1,-4.8,9.4,0,5.5,1,317.4
992,窍后,2024-02-10,.9,-5.5,9.1,0,6.7,1,267.2
992,窍后,2024-02-11,1.6,-6.1,8.8,0,10.3,1.5,289.6
992,窍后,2024-02-12,2.1,-5.6,12.1,0,3.3,.8,267.5
992,窍后,2024-02-13,6.6,-4.6,17.7,0,7.2,1.5,216
992,窍后,2024-02-14,9.2,1.8,17.4,0,5.6,1,207.5
992,窍后,2024-02-15,7.4,2,15.9,0,12.3,2,344.9
992,窍后,2024-02-16,3.4,-1.6,10.1,0,5.7,.9,138.7
992,窍后,2024-02-17,3.6,-5,14.9,0,3.5,.6,305.7
992,窍后,2024-02-18,6.6,-3.6,13.9,12.5,4.8,1,224
992,窍后,2024-02-19,14.1,9.8,20.2,12.5,5.4,.8,139.9
992,窍后,2024-02-20,7.6,5.4,11.6,5,8.5,1.8,134.9
992,窍后,2024-02-21,4.8,3,6.3,12,5.2,1.5,52.1
992,窍后,2024-02-22,2.5,1.5,4.2,4.5,5.7,1.2,45.5
992,窍后,2024-02-23,2.7,.7,5.7,1,6.4,1.1,91.3
992,窍后,2024-02-24,2.9,.4,6.8,1.5,7.3,1.3,84.1
992,窍后,2024-02-25,3.5,.3,7.7,2.5,5.4,1.3,11.3
992,窍后,2024-02-26,4.2,-.9,9.8,0,7.9,1.6,139.8
992,窍后,2024-02-27,2.3,-2.7,8,0,6.9,1.5,118.8
992,窍后,2024-02-28,3.3,-4.1,10.8,0,3.3,.7,256.3
992,窍后,2024-02-29,3,1.3,5.2,5,4.9,1,235.2
992,窍后,2024-03-01,-.3,-4.5,3.8,0,12.8,3.9,293.2
992,窍后,2024-03-02,-.6,-8,6.7,0,7.4,1.8,328.7
992,窍后,2024-03-03,4.8,-3,11.3,0,7.6,2.1,255.9
992,窍后,2024-03-04,6.1,-3.4,14.2,0,5.9,.8,202.3
992,窍后,2024-03-05,5.9,5,9.1,10,4.7,.9,198.8
992,窍后,2024-03-06,6.9,3.9,10.4,0,9.8,2,135.7
992,窍后,2024-03-07,4.6,-1,9.4,0,7.2,1.5,35.8
